VarName,Age,centile_5,centile_25,centile_50,centile_75,centile_95
dlmuse-vol_601,79,527204.564624094,577163.977361108,612384.038804788,647992.226950285,699874.578282929
dlmuse-vol_601,80,524559.345838686,574801.658146212,609986.454439807,645374.53394312,696624.79281204
dlmuse-vol_601,81,521895.858225783,572443.689336516,607596.869014338,642763.772214745,693379.716660904
dlmuse-vol_601,82,519216.359234454,570090.597520808,605215.300468143,640160.530193806,690142.926319927
dlmuse-vol_601,83,516523.223452745,567742.914714648,602841.766869272,637565.373827293,686917.739998721
dlmuse-vol_601,84,513818.440228039,565401.142805627,600476.34175187,634978.81830327,683706.806613742
dlmuse-vol_601,85,511103.195715563,563065.724311401,598119.192853411,632401.311710547,680511.866612236
dlmuse-vol_601,86,508378.655110439,560737.096975854,595770.494323803,629833.283201313,677334.464520448
dlmuse-vol_601,87,505646.001450299,558415.688382975,593430.413583752,627275.137045697,674175.9848749
dlmuse-vol_601,88,502905.684218818,556101.765590817,591099.065368982,624727.112982716,671037.110839402
dlmuse-vol_601,89,500157.584474563,553795.478653597,588776.526470596,622189.334512551,667918.046889541
dlmuse-vol_601,90,497401.561935696,551496.974771688,586462.871314811,619661.918864181,664818.96611142
dlmuse-vol_601,91,494637.451732561,549206.389397151,584158.162289431,617144.968732419,661740.008386533
dlmuse-vol_601,92,491865.004675122,546923.804696097,581862.41214535,614638.53358135,658681.234896452
dlmuse-vol_601,93,489083.950328184,544649.290565142,579575.620286503,612142.646637327,655642.674364374
dlmuse-vol_604,40,441574.637391641,493453.057750367,532346.848595291,573694.172187792,637719.711845708
dlmuse-vol_604,41,442504.947058629,494275.137053566,533146.284159056,574524.322449203,638707.642120119
dlmuse-vol_604,42,443477.65354068,495147.271877429,533999.48497263,575410.619474782,639752.967618871
dlmuse-vol_604,43,444417.633938949,495985.598960678,534815.983316604,576255.495630424,640746.91468187
dlmuse-vol_604,44,445248.21765652,496704.429125214,535503.334508439,576959.300330467,641578.572350193
dlmuse-vol_604,45,445891.651320599,497216.864388759,535967.811026892,577421.04257223,642135.645321263
dlmuse-vol_604,46,446269.902812969,497435.839083023,536115.567045658,577539.635305707,642305.717694979
dlmuse-vol_604,47,446329.200558131,497301.449658698,535882.096654859,577245.650498373,642011.633889049
dlmuse-vol_604,48,446108.322396988,496856.925592409,535314.080147467,576589.522762459,641309.776396565
dlmuse-vol_604,49,445668.433310804,496170.345797464,534484.944579196,575650.502848412,640288.662092394
